idx,condition_dataset_name,condition_query_name,condition_cond,parameter_value,luminous-supreme-control_int100query,gpt-4,gpt-3.5-turbo
20964,cc,econ,top_p_var,0.9,,70.0,75.0
20965,cc,econ,top_p_var,0.9,,70.0,60.0
20966,cc,econ,top_p_var,0.9,,50.0,75.0
20967,cc,econ,top_p_var,0.9,,50.0,75.0
20968,cc,econ,top_p_var,0.9,,50.0,70.0
20969,cc,econ,top_p_var,0.9,,50.0,75.0
20970,cc,econ,top_p_var,0.9,,50.0,80.0
20971,cc,econ,top_p_var,0.9,,50.0,70.0
20972,cc,econ,top_p_var,0.9,,50.0,70.0
20973,cc,econ,top_p_var,0.9,,70.0,75.0
20974,cc,econ,top_p_var,0.9,,50.0,75.0
20975,cc,econ,top_p_var,0.9,,50.0,85.0
20976,cc,econ,top_p_var,0.9,,50.0,80.0
20977,cc,econ,top_p_var,0.9,,50.0,70.0
20978,cc,econ,top_p_var,0.9,,50.0,70.0
20979,cc,econ,top_p_var,0.9,,50.0,75.0
20980,cc,econ,top_p_var,0.9,,50.0,70.0
20981,cc,econ,top_p_var,0.9,,50.0,70.0
20982,cc,econ,top_p_var,0.9,,50.0,70.0
20983,cc,econ,top_p_var,0.9,,50.0,70.0
20984,cc,econ,top_p_var,0.9,,70.0,80.0
20985,cc,econ,top_p_var,0.9,,70.0,75.0
20986,cc,econ,top_p_var,0.9,,50.0,60.0
20987,cc,econ,top_p_var,0.9,,50.0,75.0
20988,cc,econ,top_p_var,0.9,,50.0,75.0
20989,cc,econ,top_p_var,0.9,,50.0,80.0
20990,cc,econ,top_p_var,0.9,,50.0,80.0
20991,cc,econ,top_p_var,0.9,,70.0,70.0
20992,cc,econ,top_p_var,0.9,,50.0,60.0
20993,cc,econ,top_p_var,0.9,,60.0,70.0
20994,cc,econ,top_p_var,0.9,,50.0,60.0
20995,cc,econ,top_p_var,0.9,,50.0,70.0
20996,cc,econ,top_p_var,0.9,,70.0,75.0
20997,cc,econ,top_p_var,0.9,,70.0,70.0
20998,cc,econ,top_p_var,0.9,,50.0,70.0
20999,cc,econ,top_p_var,0.9,,70.0,75.0
21000,cc,econ,top_p_var,1.0,30.0,75.0,67.0
21001,cc,econ,top_p_var,1.0,73.0,70.0,50.0
21002,cc,econ,top_p_var,1.0,73.0,50.0,60.0
21003,cc,econ,top_p_var,1.0,73.0,50.0,85.0
21004,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21005,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21006,cc,econ,top_p_var,1.0,70.0,50.0,75.0
21007,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21008,cc,econ,top_p_var,1.0,45.0,50.0,65.0
21009,cc,econ,top_p_var,1.0,70.0,50.0,73.0
21010,cc,econ,top_p_var,1.0,60.0,50.0,56.0
21011,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21012,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21013,cc,econ,top_p_var,1.0,45.0,50.0,75.0
21014,cc,econ,top_p_var,1.0,60.0,50.0,75.0
21015,cc,econ,top_p_var,1.0,70.0,50.0,85.0
21016,cc,econ,top_p_var,1.0,73.0,70.0,70.0
21017,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21018,cc,econ,top_p_var,1.0,60.0,50.0,75.0
21019,cc,econ,top_p_var,1.0,73.0,50.0,60.0
21020,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21021,cc,econ,top_p_var,1.0,73.0,50.0,80.0
21022,cc,econ,top_p_var,1.0,73.0,50.0,75.0
21023,cc,econ,top_p_var,1.0,73.0,50.0,70.0
21024,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21025,cc,econ,top_p_var,1.0,45.0,50.0,75.0
21026,cc,econ,top_p_var,1.0,25.0,50.0,70.0
21027,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21028,cc,econ,top_p_var,1.0,73.0,70.0,70.0
21029,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21030,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21031,cc,econ,top_p_var,1.0,70.0,70.0,85.0
21032,cc,econ,top_p_var,1.0,70.0,50.0,65.0
21033,cc,econ,top_p_var,1.0,45.0,70.0,80.0
21034,cc,econ,top_p_var,1.0,70.0,50.0,75.0
21035,cc,econ,top_p_var,1.0,73.0,50.0,70.0
21036,cc,econ,top_p_var,1.0,73.0,50.0,70.0
21037,cc,econ,top_p_var,1.0,70.0,50.0,80.0
21038,cc,econ,top_p_var,1.0,73.0,70.0,70.0
21039,cc,econ,top_p_var,1.0,75.0,50.0,60.0
21040,cc,econ,top_p_var,1.0,70.0,60.0,75.0
21041,cc,econ,top_p_var,1.0,60.0,50.0,80.0
21042,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21043,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21044,cc,econ,top_p_var,1.0,45.0,65.0,70.0
21045,cc,econ,top_p_var,1.0,73.0,70.0,70.0
21046,cc,econ,top_p_var,1.0,60.0,50.0,70.0
21047,cc,econ,top_p_var,1.0,70.0,60.0,75.0
21048,cc,econ,top_p_var,1.0,70.0,50.0,70.0
21049,cc,econ,top_p_var,1.0,60.0,70.0,75.0
21050,cc,econ,top_p_var,1.0,,70.0,65.0
21051,cc,econ,top_p_var,1.0,,75.0,70.0
21052,cc,econ,top_p_var,1.0,,70.0,75.0
21053,cc,econ,top_p_var,1.0,,50.0,70.0
21054,cc,econ,top_p_var,1.0,,70.0,75.0
21055,cc,econ,top_p_var,1.0,,50.0,70.0
21056,cc,econ,top_p_var,1.0,,50.0,70.0
21057,cc,econ,top_p_var,1.0,,50.0,75.0
21058,cc,econ,top_p_var,1.0,,50.0,70.0
21059,cc,econ,top_p_var,1.0,,50.0,80.0
21060,cc,econ,top_p_var,1.0,,50.0,70.0
21061,cc,econ,top_p_var,1.0,,50.0,70.0
21062,cc,econ,top_p_var,1.0,,50.0,80.0
21063,cc,econ,top_p_var,1.0,,50.0,75.0
21064,cc,econ,top_p_var,1.0,,50.0,60.0
21065,cc,econ,top_p_var,1.0,,50.0,70.0
21066,cc,econ,top_p_var,1.0,,50.0,90.0
21067,cc,econ,top_p_var,1.0,,50.0,75.0
21068,cc,econ,top_p_var,1.0,,70.0,75.0
21069,cc,econ,top_p_var,1.0,,50.0,75.0
21070,cc,econ,top_p_var,1.0,,50.0,75.0
21071,cc,econ,top_p_var,1.0,,50.0,80.0
21072,cc,econ,top_p_var,1.0,,50.0,80.0
21073,cc,econ,top_p_var,1.0,,60.0,65.0
21074,cc,econ,top_p_var,1.0,,50.0,60.0
21075,cc,econ,top_p_var,1.0,,50.0,70.0
21076,cc,econ,top_p_var,1.0,,65.0,50.0
21077,cc,econ,top_p_var,1.0,,50.0,70.0
21078,cc,econ,top_p_var,1.0,,50.0,70.0
21079,cc,econ,top_p_var,1.0,,50.0,85.0
21080,cc,econ,top_p_var,1.0,,60.0,70.0
21081,cc,econ,top_p_var,1.0,,50.0,75.0
21082,cc,econ,top_p_var,1.0,,50.0,70.0
21083,cc,econ,top_p_var,1.0,,50.0,70.0
21084,cc,econ,top_p_var,1.0,,50.0,65.0
21085,cc,econ,top_p_var,1.0,,50.0,75.0
21086,cc,econ,top_p_var,1.0,,60.0,80.0
21087,cc,econ,top_p_var,1.0,,50.0,70.0
21088,cc,econ,top_p_var,1.0,,50.0,70.0
21089,cc,econ,top_p_var,1.0,,50.0,60.0
21090,cc,econ,top_p_var,1.0,,60.0,70.0
21091,cc,econ,top_p_var,1.0,,50.0,70.0
21092,cc,econ,top_p_var,1.0,,50.0,80.0
21093,cc,econ,top_p_var,1.0,,50.0,70.0
21094,cc,econ,top_p_var,1.0,,50.0,75.0
21095,cc,econ,top_p_var,1.0,,50.0,85.0
21096,cc,econ,top_p_var,1.0,,70.0,50.0
21097,cc,econ,top_p_var,1.0,,70.0,50.0
21098,cc,econ,top_p_var,1.0,,50.0,60.0
21099,cc,econ,top_p_var,1.0,,50.0,70.0
21100,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21101,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21102,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21103,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21104,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21105,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21106,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21107,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21108,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21109,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21110,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21111,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21112,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21113,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21114,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21115,cc,sex,top_p_var,0.01,75.0,70.0,75.0
21116,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21117,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21118,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21119,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21120,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21121,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21122,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21123,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21124,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21125,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21126,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21127,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21128,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21129,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21130,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21131,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21132,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21133,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21134,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21135,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21136,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21137,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21138,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21139,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21140,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21141,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21142,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21143,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21144,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21145,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21146,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21147,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21148,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21149,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21150,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21151,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21152,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21153,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21154,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21155,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21156,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21157,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21158,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21159,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21160,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21161,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21162,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21163,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21164,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21165,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21166,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21167,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21168,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21169,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21170,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21171,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21172,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21173,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21174,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21175,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21176,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21177,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21178,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21179,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21180,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21181,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21182,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21183,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21184,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21185,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21186,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21187,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21188,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21189,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21190,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21191,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21192,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21193,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21194,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21195,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21196,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21197,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21198,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21199,cc,sex,top_p_var,0.01,60.0,70.0,75.0
21200,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21201,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21202,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21203,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21204,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21205,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21206,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21207,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21208,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21209,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21210,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21211,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21212,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21213,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21214,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21215,cc,sex,top_p_var,0.1,75.0,70.0,75.0
21216,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21217,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21218,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21219,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21220,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21221,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21222,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21223,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21224,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21225,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21226,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21227,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21228,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21229,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21230,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21231,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21232,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21233,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21234,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21235,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21236,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21237,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21238,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21239,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21240,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21241,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21242,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21243,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21244,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21245,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21246,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21247,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21248,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21249,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21250,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21251,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21252,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21253,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21254,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21255,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21256,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21257,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21258,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21259,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21260,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21261,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21262,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21263,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21264,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21265,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21266,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21267,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21268,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21269,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21270,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21271,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21272,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21273,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21274,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21275,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21276,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21277,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21278,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21279,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21280,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21281,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21282,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21283,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21284,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21285,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21286,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21287,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21288,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21289,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21290,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21291,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21292,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21293,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21294,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21295,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21296,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21297,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21298,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21299,cc,sex,top_p_var,0.1,60.0,70.0,75.0
21300,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21301,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21302,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21303,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21304,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21305,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21306,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21307,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21308,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21309,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21310,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21311,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21312,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21313,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21314,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21315,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21316,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21317,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21318,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21319,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21320,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21321,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21322,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21323,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21324,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21325,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21326,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21327,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21328,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21329,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21330,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21331,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21332,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21333,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21334,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21335,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21336,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21337,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21338,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21339,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21340,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21341,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21342,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21343,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21344,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21345,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21346,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21347,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21348,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21349,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21350,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21351,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21352,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21353,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21354,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21355,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21356,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21357,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21358,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21359,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21360,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21361,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21362,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21363,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21364,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21365,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21366,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21367,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21368,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21369,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21370,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21371,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21372,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21373,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21374,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21375,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21376,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21377,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21378,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21379,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21380,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21381,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21382,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21383,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21384,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21385,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21386,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21387,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21388,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21389,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21390,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21391,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21392,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21393,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21394,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21395,cc,sex,top_p_var,0.2,70.0,70.0,75.0
21396,cc,sex,top_p_var,0.2,75.0,70.0,75.0
21397,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21398,cc,sex,top_p_var,0.2,60.0,70.0,75.0
21399,cc,sex,top_p_var,0.2,45.0,70.0,75.0
21400,cc,sex,top_p_var,0.3,60.0,70.0,85.0
21401,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21402,cc,sex,top_p_var,0.3,75.0,70.0,75.0
21403,cc,sex,top_p_var,0.3,73.0,70.0,75.0
21404,cc,sex,top_p_var,0.3,60.0,70.0,85.0
21405,cc,sex,top_p_var,0.3,73.0,70.0,75.0
21406,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21407,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21408,cc,sex,top_p_var,0.3,45.0,70.0,75.0
21409,cc,sex,top_p_var,0.3,60.0,70.0,85.0
21410,cc,sex,top_p_var,0.3,45.0,70.0,75.0
21411,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21412,cc,sex,top_p_var,0.3,75.0,70.0,75.0
21413,cc,sex,top_p_var,0.3,60.0,70.0,75.0
21414,cc,sex,top_p_var,0.3,60.0,70.0,75.0
21415,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21416,cc,sex,top_p_var,0.3,75.0,70.0,85.0
21417,cc,sex,top_p_var,0.3,45.0,70.0,75.0
21418,cc,sex,top_p_var,0.3,73.0,70.0,85.0
21419,cc,sex,top_p_var,0.3,70.0,70.0,85.0
21420,cc,sex,top_p_var,0.3,73.0,70.0,75.0
